% Model,弧形钢板仿真2.25Mhz.mph
% Version,COMSOL 6.2.0.290
% Date,"Jul 20 2026, 11:19"
% Table,表格 1 - 
% 时间 (µs),"总声压 (Pa), 边界探针 1"
0,0
0.003703703703703704,0
0.007407407407407408,0
0.011111111111111112,0
0.014814814814814815,0
0.018518518518518517,0
0.022222222222222223,0
0.025925925925925925,0
0.029629629629629627,0
0.033333333333333326,0
0.03703703703703703,0
0.04074074074074074,0
0.04444444444444444,0
0.04814814814814814,0
0.05185185185185184,0
0.055555555555555546,0
0.05925925925925925,0
0.06296296296296294,-6.186665019493068E-4
0.06666666666666665,-0.002235829183466298
0.07037037037037036,-0.004410415770568514
0.07407407407407407,-0.00679355594710252
0.07777777777777778,-0.00929427403604934
0.08148148148148149,-0.011920660973652157
0.0851851851851852,-0.014754308925347832
0.0888888888888889,-0.017888880696573385
0.09259259259259262,-0.021403090951851576
0.09629629629629632,-0.025342889000122937
0.10000000000000003,-0.02972067975201101
0.10370370370370374,-0.034523507886338005
0.10740740740740745,-0.039726375741180944
0.11111111111111116,-0.04530503593848805
0.11481481481481487,-0.05124470950594437
0.11851851851851858,-0.05754286963041666
0.12222222222222229,-0.06420642624157485
0.12592592592592597,-0.07124521597967258
0.12962962962962968,-0.07866450262508085
0.13333333333333336,-0.08645904282950623
0.13703703703703707,-0.09461038130345852
0.14074074074074075,-0.10308776758721182
0.14444444444444446,-0.11185187573636109
0.14814814814814814,-0.12085972311650187
0.15185185185185185,-0.1300690176644513
0.15555555555555553,-0.13944059127559724
0.15925925925925924,-0.14893839241020193
0.16296296296296295,-0.1585274046238452
0.16666666666666663,-0.1681705281140114
0.17037037037037034,-0.1778257105545175
0.17407407407407402,-0.18744440109610677
0.17777777777777773,-0.19697184319110228
0.1814814814814814,-0.20634903763852866
0.18518518518518512,-0.21551563912033903
0.1888888888888888,-0.22441277987792602
0.1925925925925925,-0.23298490988844123
0.1962962962962962,-0.2411801422921097
0.1999999999999999,-0.24894913665244403
0.20370370370370358,-0.2562430452224318
0.2074074074074073,-0.26301132540422084
0.21111111111111097,-0.2692002068339436
0.21481481481481468,-0.2747523211601952
0.21851851851851836,-0.27960757222654886
0.22222222222222207,-0.2837049023317602
0.22592592592592575,-0.2869843404434356
0.22962962962962946,-0.2893886819248467
0.23333333333333317,-0.29086434150340823
0.23703703703703685,-0.29136125822150405
0.24074074074074056,-0.2908320848351267
0.24444444444444424,-0.2892311392450909
0.24814814814814795,-0.28651365289060327
0.25185185185185166,-0.28263571223722467
0.2555555555555553,-0.2775550155392297
0.259259259259259,-0.2712322627991597
0.26296296296296273,-0.26363277169916954
0.26666666666666644,-0.2547278415891905
0.2703703703703701,-0.24449548814117525
0.2740740740740738,-0.2329203985386733
0.2777777777777775,-0.219993224347931
0.2814814814814812,-0.20570954036854294
0.2851851851851849,-0.19006888162815624
0.2888888888888886,-0.17307420490832517
0.2925925925925923,-0.1547319375971429
0.296296296296296,-0.1350525472458967
0.29999999999999966,-0.11405137455280104
0.30370370370370336,-0.09174938710644107
0.3074074074074071,-0.06817355667005107
0.3111111111111108,-0.043356716480889214
0.3148148148148145,-0.017336956424876388
0.31851851851851815,0.009843212204408137
0.32222222222222185,0.03813760672782898
0.32592592592592556,0.06749675598243664
0.3296296296296293,0.09786777009603019
0.3333333333333329,0.12919373761690414
0.33703703703703664,0.16141285966007352
0.34074074074074034,0.19445762315200082
0.34444444444444405,0.2282543007729561
0.3481481481481477,0.2627229526039027
0.3518518518518514,0.2977779369454498
0.3555555555555551,0.3333287762017871
0.35925925925925883,0.36928112447072636
0.3629629629629625,0.4055375785137377
0.3666666666666662,0.44199816024830263
0.3703703703703699,0.478560441521405
0.3740740740740736,0.5151194268029404
0.37777777777777727,0.5515674040584804
0.381481481481481,0.5877939859987504
0.3851851851851847,0.6236864917085156
0.3888888888888884,0.6591306912642452
0.3925925925925921,0.6940118012366637
0.39629629629629576,0.7282155259446923
0.39999999999999947,0.7616289204997875
0.4037037037037032,0.7941409119807276
0.4074074074074069,0.8256424309894753
0.41111111111111054,0.8560262347565064
0.41481481481481425,0.8851865990814044
0.41851851851851796,0.9130190871917289
0.42222222222222167,0.939420561019194
0.4259259259259253,0.9642895028483378
0.42962962962962903,0.9875266001396862
0.43333333333333274,1.0090354557449328
0.43703703703703645,1.0287232513517335
0.4407407407407401,1.0465012238488915
0.4444444444444438,1.0622848979009627
0.4481481481481475,1.075994120406066
0.4518518518518512,1.087553024802373
0.4555555555555549,1.0968900849177117
0.4592592592592586,1.1039383880451883
0.4629629629629623,1.108636176884977
0.466666666666666,1.110927609719321
0.4703703703703697,1.1107636043467977
0.47407407407407337,1.108102593976457
0.4777777777777771,1.1029110452400006
0.4814814814814808,1.0951636609474744
0.4851851851851845,1.0848432865300817
0.48888888888888815,1.0719406247535992
0.49259259259259186,1.0564539084622755
0.49629629629629557,1.0383886713746244
0.4999999999999993,1.017757697985419
0.503703703703703,0.9945811486749621
0.5074074074074066,0.9688867771375599
0.5111111111111103,0.9407101130953559
0.5148148148148141,0.9100944893882559
0.5185185185185177,0.8770908456249872
0.5222222222222215,0.8417573202356126
0.5259259259259251,0.8041587192312079
0.5296296296296288,0.7643659951323057
0.5333333333333325,0.7224558670279363
0.5370370370370362,0.6785106636764606
0.54074074074074,0.632618393773165
0.5444444444444436,0.5848729687728939
0.5481481481481473,0.535374451542908
0.551851851851851,0.48422919612360404
0.5555555555555547,0.4315497813863209
0.5592592592592583,0.37745470960979244
0.5629629629629621,0.32206791471586566
0.5666666666666658,0.2655181777816686
0.5703703703703695,0.20793856155809312
0.5740740740740732,0.14946594778435005
0.5777777777777768,0.09024070321382233
0.5814814814814806,0.03040643516032151
0.5851851851851843,-0.02989025021992604
0.5888888888888879,-0.09050008607355929
0.5925925925925917,-0.15127165140212956
0.5962962962962953,-0.21205206158485948
0.5999999999999991,-0.27268779374610447
0.6037037037037027,-0.3330255486288951
0.6074074074074064,-0.3929130347484951
0.6111111111111102,-0.45219958359388884
0.6148148148148138,-0.5107365579800237
0.6185185185185176,-0.5683775800344919
0.6222222222222212,-0.6249786578566279
0.6259259259259249,-0.6803983124987583
0.6296296296296287,-0.7344977926753173
0.6333333333333323,-0.7871414200526201
0.637037037037036,-0.8381970504466718
0.6407407407407397,-0.8875365873506974
0.6444444444444434,-0.935036461822768
0.6481481481481471,-0.9805780046264932
0.6518518518518508,-1.0240476775755123
0.6555555555555544,-1.0653371854927187
0.6592592592592582,-1.1043435374708404
0.6629629629629619,-1.1409691484250475
0.6666666666666655,-1.1751220607352058
0.6703703703703693,-1.2067163248247437
0.6740740740740729,-1.2356725213300985
0.6777777777777767,-1.2619183559976772
0.6814814814814804,-1.2853892296783898
0.685185185185184,-1.3060286895310211
0.6888888888888878,-1.3237887018671857
0.6925925925925914,-1.3386297392564386
0.6962962962962952,-1.3505207258214755
0.6999999999999988,-1.3594389171731245
0.7037037037037025,-1.3653697944818401
0.7074074074074063,-1.3683070259860344
0.7111111111111099,-1.368252504599648
0.7148148148148136,-1.365216424420784
0.7185185185185173,-1.3592173291024299
0.722222222222221,-1.3502820622157468
0.7259259259259248,-1.3384455747663886
0.7296296296296284,-1.323750588493173
0.7333333333333321,-1.3062471593917682
0.7370370370370358,-1.2859922172580263
0.7407407407407395,-1.2630491625382816
0.7444444444444431,-1.2374875794707567
0.7481481481481469,-1.2093830824853684
0.7518518518518506,-1.1788172661184393
0.7555555555555543,-1.1458776937127313
0.759259259259258,-1.1106578487860665
0.7629629629629616,-1.07325698830615
0.7666666666666654,-1.033779872671536
0.770370370370369,-0.9923363893413883
0.7740740740740728,-0.9490411201657396
0.7777777777777765,-0.9040129146717499
0.7814814814814801,-0.8573745189904104
0.7851851851851839,-0.8092522781554715
0.7888888888888875,-0.7597758906858559
0.7925925925925912,-0.7090781635952516
0.796296296296295,-0.6572947050635516
0.7999999999999986,-0.604563505336389
0.8037037037037024,-0.5510243894099718
0.807407407407406,-0.49681836591620443
0.8111111111111097,-0.44208693070274874
0.8148148148148134,-0.3869713987547497
0.8185185185185171,-0.33161232905253685
0.8222222222222207,-0.2761490771286794
0.8259259259259245,-0.22071947026181446
0.8296296296296282,-0.16545956457436836
0.8333333333333319,-0.11050342415528795
0.8370370370370356,-0.05598286586808699
0.8407407407407392,-0.0020271375727486563
0.844444444444443,0.05123746744859851
0.8481481481481467,0.10368802433775302
0.8518518518518504,0.15520536503944982
0.8555555555555541,0.20567439042473706
0.8592592592592577,0.2549842782420483
0.8629629629629615,0.30302859320616576
0.8666666666666651,0.3497053384436628
0.8703703703703688,0.39491700698629345
0.8740740740740726,0.4385706908772835
0.8777777777777762,0.4805782840580991
0.88148148148148,0.5208567811455187
0.8851851851851836,0.5593286395413979
0.8888888888888873,0.5959221491281591
0.892592592592591,0.6305717498719416
0.8962962962962947,0.6632182537410302
0.8999999999999984,0.6938089570582361
0.9037037037037021,0.7222976616603899
0.9074074074074058,0.7486446463735812
0.9111111111111095,0.7728166363259019
0.9148148148148132,0.7947868049935497
0.9185185185185168,0.8145348179930847
0.9222222222222206,0.8320468986612717
0.9259259259259243,0.8473158745381163
0.929629629629628,0.8603411589748584
0.9333333333333317,0.8711286351718425
0.9370370370370353,0.8796904362724778
0.9407407407407391,0.8860446450919076
0.9444444444444428,0.8902149597378574
0.9481481481481464,0.8922303785852513
0.9518518518518502,0.8921249472615614
0.9555555555555539,0.8899375854783395
0.9592592592592578,0.8857119816944818
0.9629629629629616,0.8794965193742107
0.9666666666666653,0.8713441884390355
0.9703703703703692,0.8613124425912045
0.974074074074073,0.849462984367131
0.9777777777777767,0.8358614868523988
0.9814814814814806,0.8205772837508135
0.9851851851851844,0.8036830695166088
0.9888888888888882,0.7852546449356883
0.992592592592592,0.7653707233793545
0.9962962962962958,0.7441127865613648
0.9999999999999996,0.7215649558832887
1.0037037037037033,0.6978138348586752
1.007407407407407,0.6729482836970256
1.011111111111111,0.6470591070292561
1.0148148148148148,0.6202386629137419
1.0185185185185186,0.5925804260474501
1.0222222222222224,0.5641785518254588
1.0259259259259261,0.5351274859097981
1.02962962962963,0.5055216473258638
1.0333333333333339,0.4754551880534965
1.0370370370370376,0.44502180773948463
1.0407407407407414,0.4143145871698601
1.0444444444444452,0.3834258035493527
1.048148148148149,0.35244670413317736
1.0518518518518527,0.3214672368967448
1.0555555555555567,0.2905757592132551
1.0592592592592605,0.2598587595478347
1.0629629629629642,0.229400627761726
1.066666666666668,0.19928349658479094
1.0703703703703717,0.1695871550255113
1.0740740740740755,0.14038901199209988
1.0777777777777795,0.11176407343686691
1.0814814814814833,0.08378489432321627
1.085185185185187,0.056521478295287995
1.0888888888888908,0.03004111880358092
1.0925925925925946,0.004408197994796613
1.0962962962962983,-0.02031602418938665
1.1000000000000023,-0.044073594169554565
1.103703703703706,-0.06680999470278667
1.1074074074074098,-0.08847421182524416
1.1111111111111136,-0.10901875090454229
1.1148148148148174,-0.1283996294926534
1.1185185185185211,-0.14657637908727156
1.1222222222222251,-0.16351207972011167
1.1259259259259289,-0.17917343372932454
1.1296296296296326,-0.1935308648384296
1.1333333333333364,-0.20655861341055973
1.1370370370370402,-0.2182347942503994
1.140740740740744,-0.22854139136559248
1.144444444444448,-0.23746418182395077
1.1481481481481517,-0.24499260184554442
1.1518518518518555,-0.2511195849550098
1.1555555555555592,-0.255841408392186
1.159259259259263,-0.2591575778172329
1.1629629629629668,-0.2610707639845159
1.1666666666666707,-0.26158678449821104
1.1703703703703745,-0.260714606448645
1.1740740740740783,-0.2584663378304242
1.177777777777782,-0.25485717982181766
1.1814814814814858,-0.24990532648561828
1.1851851851851896,-0.24363181772830786
1.1888888888888935,-0.236060368243898
1.1925925925925973,-0.22721720345685317
1.196296296296301,-0.2171309301796793
1.2000000000000048,-0.2058324561145192
1.2037037037037086,-0.19335495351592594
1.2074074074074124,-0.17973384522578487
1.2111111111111164,-0.1650067821387758
1.2148148148148201,-0.1492135832446607
1.2185185185185239,-0.13239612187912378
1.2222222222222276,-0.11459816007820783
1.2259259259259314,-0.09586515030528342
1.2296296296296352,-0.07624403404647956
1.2333333333333392,-0.05578306628127796
1.237037037037043,-0.034531684016497706
1.2407407407407467,-0.012540420072685087
1.2444444444444505,-1.9287248510596014E-4
1.2481481481481542,-0.0026628969086532773
1.251851851851858,-0.010599563665403162
1.255555555555562,-0.017006163406187907
1.2592592592592657,-0.01994491356435284
1.2629629629629695,-0.01943988096551181
1.2666666666666733,-0.01685779618960768
1.270370370370377,-0.013719952561276803
1.2740740740740808,-0.011201766976098334
1.2777777777777848,-0.009843950529024712
1.2814814814814885,-0.009591602255035556
1.2851851851851923,-0.009992949602810207
1.288888888888896,-0.010473114453380474
1.2925925925925998,-0.01057453053055622
1.2962962962963036,-0.010102465233552018
1.3000000000000076,-0.009150702330801758
1.3037037037037114,-0.00802436985752204
1.3074074074074151,-0.007103777257005746
1.3111111111111189,-0.006703448454905268
1.3148148148148227,-0.006972699516856628
1.3185185185185264,-0.007863630348364141
1.3222222222222304,-0.009167020046328345
1.3259259259259342,-0.010594800214137352
1.329629629629638,-0.011875755518575106
1.3333333333333417,-0.01283137157444941
1.3370370370370455,-0.013409685657291281
1.3407407407407492,-0.013671798964304671
1.3444444444444532,-0.013742247537938712
1.348148148148157,-0.013745320114997307
1.3518518518518607,-0.013751670677519005
1.3555555555555645,-0.013753345908015063
1.3592592592592683,-0.013673562515702583
1.3629629629629723,-0.0134047237628955
1.366666666666676,-0.01285869988425026
1.3703703703703798,-0.012010231341503334
1.3740740740740836,-0.010917998431033592
1.3777777777777873,-0.009716631176514272
1.381481481481491,-0.008583343929514164
1.385185185185195,-0.007691297783078026
1.3888888888888988,-0.007165505250365269
1.3925925925926026,-0.0070551828826359835
1.3962962962963064,-0.007329994305563298
1.4000000000000101,-0.007899146086575206
1.403703703703714,-0.008644841072039767
1.4074074074074179,-0.009457626137342122
1.4111111111111216,-0.010261786092887113
1.4148148148148254,-0.011023571016313466
1.4185185185185292,-0.011741791753768827
1.422222222222233,-0.012426671950886207
1.4259259259259367,-0.013076608879241676
1.4296296296296407,-0.013662525358981213
1.4333333333333445,-0.014126029503320042
1.4370370370370482,-0.014392088714795526
1.440740740740752,-0.014391451293521517
1.4444444444444557,-0.014084559013148071
1.4481481481481595,-0.013478321786360731
1.4518518518518635,-0.012629841967392991
1.4555555555555673,-0.011635862969489652
1.459259259259271,-0.010611620996381509
1.4629629629629748,-0.00966616249554325
1.4666666666666786,-0.008881944451845106
1.4703703703703823,-0.008304537864033689
1.4740740740740863,-0.007944363784698445
1.47777777777779,-0.007788088946940925
1.4814814814814938,-0.007814145464917304
1.4851851851851976,-0.008005881590922474
1.4888888888889014,-0.008357321615027587
1.4925925925926051,-0.00886975456116992
1.4962962962963091,-0.009541118861883071
1.5000000000000129,-0.010353011908974157
1.5037037037037166,-0.011261114064030193
1.5074074074074204,-0.012193586167096862
1.5111111111111242,-0.013059088244139518
1.514814814814828,-0.013762573079199354
1.518518518518532,-0.014224203030016678
1.5222222222222357,-0.014395606409794707
1.5259259259259395,-0.014268587692552495
1.5296296296296432,-0.013873958202980919
1.533333333333347,-0.013271412911936745
1.5370370370370507,-0.012534181699662555
1.5407407407407547,-0.011733572930559518
1.5444444444444585,-0.010928083816373566
1.5481481481481623,-0.010159721809698654
1.551851851851866,-0.00945736219798329
1.5555555555555698,-0.008844403435800677
1.5592592592592736,-0.00834658201389564
1.5629629629629775,-0.007996026116603357
1.5666666666666813,-0.0078293151524245
1.570370370370385,-0.007879798423632355
1.5740740740740888,-0.008166773629443975
1.5777777777777926,-0.008685478294472786
1.5814814814814964,-0.00940173405139239
1.5851851851852004,-0.010253576474392434
1.5888888888889041,-0.01115987210557436
1.5925925925926079,-0.012033617887433602
1.5962962962963116,-0.012796150157781716
1.6000000000000154,-0.013388349678939464
1.6037037037037192,-0.013776116135938965
1.6074074074074232,-0.013949428433754948
1.611111111111127,-0.013916447747277953
1.6148148148148307,-0.01369559607162168
1.6185185185185345,-0.013308861299653585
1.6222222222222382,-0.012778685724429906
1.625925925925942,-0.012129075727643414
1.629629629629646,-0.011389700527899081
1.6333333333333497,-0.010600433931990177
1.6370370370370535,-0.009813515690963403
1.6407407407407573,-0.009091353797727863
1.644444444444461,-0.008499625232812653
1.6481481481481648,-0.008097144145668544
1.6518518518518688,-0.00792528261280096
1.6555555555555725,-0.008000069913413314
1.6592592592592763,-0.008309342547994512
1.66296296296298,-0.00881574639713904
1.6666666666666838,-0.009464569973631428
1.6703703703703876,-0.010193957304154703
1.6740740740740916,-0.010944499192675544
1.6777777777777954,-0.011665694308348806
1.6814814814814991,-0.012318091979719005
1.6851851851852029,-0.0128715725784652
1.6888888888889066,-0.013301584579444553
